"","X","Target.Name","Target.Type","Target.ID","Location.ID","Cell.Line","Source.Name","Source.Type","Source.ID","Source.Location","Source.Location.ID","Sign","Connection.Type","Mechanism","Paper.ID","Evidence","Evidence.Score","Match.Score","Kind.Score","Epistemic.Value","Total.Score"
"547",572,"nbr1","protein","q14596","go:0044754 ++++ go:go:0016234","cellosaurus:cvcl_6g43 ++++ cellosaurus:cvcl_d943 ++++ cellosaurus:cvcl_0063","gsk3","protein family|protein complex","gsk3","other","go:0044754 ++++ go:go:0016234","positive","i","['phosphorylation']","['pmc4091167']","['one hypothesis is that phosphorylation of nbr1 by gsk3 could favor interactions of nbr1 with protein complexes potentially distinct from its autophagy receptor function , the existence of such complexes having been described . ++++ phosphorylation of nbr1 by gsk3 modulates protein aggregation independently of autophagic degradation . ++++ to test if the impact of gsk3 on aggregation was directly linked to gsk3 mediated nbr1 phosphorylation , we co-expressed gsk3 activity mutants with wild-type nbr1 or nonphosphorylable t586a s590a or phosphomimetic t586e s590e ( thr586 and ser590 replaced with glutamic acids mimicking serine and threonine phosphorylation ) nbr1 mutants . ++++ in conclusion , phosphorylation of nbr1 by gsk3 decreases protein aggregation both in cultured cells and in vivo in mice in an autophagy independent manner , strongly suggesting that gsk3 mediated nbr1 phosphorylation affects the process of protein aggregation . ++++ thr586 and ser590 were confirmed to be essential amino acids for gsk3 dependent phosphorylation of nbr1 , as mutations of these residues to nonphosphorylable alanines led to the loss of nbr1 phosphorylation by gsk3 in kinase assays ( xref_fig ) . ++++ nbr1 is phosphorylated by gsk3 . ++++ xref_bibr we observed that gsk3 mediated nbr1 phosphorylation was increased in serum deprived cells and that nbr1 phosphorylation inhibited selective autophagy of ubiquitinated proteins . ++++ we propose that phosphorylation of nbr1 by gsk3 modulates the formation of protein aggregates and that this regulation mechanism is defective in a human muscle proteinopathy . ++++ phosphorylation of nbr1 by gsk3 modulates protein aggregation . ++++ phosphorylation of nbr1 by gsk3 modulates protein aggregation . ++++ ectopic nbr1 phosphorylated by active gsk3 , or the phosphomimetic form of nbr1 , were also more stable than nonphosphorylated forms . ++++ in addition , phosphorylation of nbr1 by gsk3 had an impact on remaining aggregates . ++++ xref_bibr , xref_bibr , xref_bibr , xref_bibr we tested if phosphorylation of nbr1 by gsk3 is involved in this process . ++++ to expand this role to the selective autophagy of ubiquitinated proteins , we tested if nbr1 phosphorylation by gsk3 modulates clearance of ubiquitinated proteins in basal conditions . ++++ in conclusion , phosphorylation of nbr1 by gsk3 decreases protein aggregation both in cultured cells and in vivo in mice in an autophagy independent manner , strongly suggesting that gsk3 mediated nbr1 phosphorylation affects the process of protein aggregation .']",1,1,40,1,41
"548",571,"nbr1","protein","q14596","nan","uaz:cvcl_9115","gsk3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc4091167']","['this confirms the specificity of our antibody for phosphorylated thr586 and demonstrates that gsk3 phosphorylates nbr1 t586 in cells .']",1,1,40,1,41
"549",88,"arm","protein family","pf00514","nan","nan","gsk3","protein family|protein complex","gsk3","nan","nan","positive","i","['none']","['pmc4568445']","[""taken together , however , our data suggest that gsk3 acts in part through r2 and b to promote release of apc2 's arm rpts from the axin complex . ++++ these data suggest that gsk3 activity promotes release of apc2 's arm rpts from the axin complex .""]",1,1,40,1,41
"550",76,"apc","protein","p25054","go:0005737","nan","gsk3","protein family|protein complex","gsk3","cytoplasm","go:0005737","positive","d","['phosphorylation']","['pmc2654145']","['this may be analogous to parallel mechanisms that promote gsk3 phosphorylation of beta-catenin in the absence of wnt stimulation , such as by gsk3 and ck1 phosphorylation of axin and apc xref_bibr .']",1,1,40,1,41
"551",972,"usf1","protein","p22415","nan","nan","gsk3","protein family|protein complex","gsk3","nan","nan","positive","i","['none']","['pmc3481126']","['xref_bibr , xref_bibr in addition , many of the genes induced following inhibition of pi 3-kinase were targeted by the e-box-binding transcription factors mitf and usf1 , which were activated as a result of phosphorylation by gsk3 .']",1,1,40,1,41
"552",468,"lrp6","protein","o75581","nan","nan","gsk3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc4558782']","['the kinase activity per se of gsk3 plays a dual role in wnt signaling : gsk3 phosphorylation of wnt coreceptor lrp6 on its pppsp motifs is required for the activation of the pathway ( positive role ) , whereas phosphorylation of beta-catenin by gsk3 triggers its degradation ( negative role ) .']",1,1,40,1,41
"553",950,"tip60","protein","q92993","nan","nan","gsk3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc3481126']","['instead , activation of p53 was mediated primarily by a recently described pathway 30 in which gsk3 phosphorylates and activates the lysine acetyltransferase tip60 , which then activates p53 by acetylation .']",1,1,40,1,41
"554",474,"mapt","protein","p10636","go:0097418","nan","gsk3","protein family|protein complex","gsk3","other","go:0097418","positive","d","['phosphorylation']","['pmc4091167']","['indeed , gsk3 interacts with the causative proteins app ( amyloid beta [ a4 ] precursor protein ) and snca , and phosphorylation of mapt by gsk3 has been shown to modulate mapt aggregation in neurofibrillary tangles .']",1,1,40,1,41
"555",949,"tip60","protein","q92993","nan","cellosaurus:cvcl_s979","gsk3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc3481126']","['inhibition of pi 3-kinase similarly resulted in gsk3 dependent phosphorylation of tip60 ( xref_fig ) and acetylation of p53 ( xref_fig ) in pc12 rat pheochromocytoma cells . ++++ the principal mechanism leading to activation of p53 in response to inhibition of pi 3-kinase is phosphorylation of the histone acetyltransferase tip60 by gsk3 , leading to acetylation and activation of p53 .']",1,1,40,1,41
"556",363,"gab1","protein","q13480","nan","nan","gsk3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc2683723']","['downstream targets of egfr and ir , such as erk , gsk3 ( glycogen synthase kinase 3 ) or mtor ( the mammalian target of rapamycin ) , feedback and phosphorylate gab1 and irs on serine/threonine residues , which disable tyrosine phosphorylation at sites engaging pi3k , grb2 , rasgap or shp2 .']",1,1,40,1,41
"557",569,"nbr1","protein","q14596","nan","nan","gsk3a","protein","p49840","nan","nan","positive","d","['phosphorylation']","['pmc4091167']","['xref_bibr altogether , our results show that gsk3a and gsk3b phosphorylate nbr1 in vitro .']",1,1,40,1,41
"558",570,"nbr1","protein","q14596","nan","nan","gsk3b","protein","p49841","nan","nan","positive","d","['phosphorylation']","['pmc4091167']","['xref_bibr altogether , our results show that gsk3a and gsk3b phosphorylate nbr1 in vitro .']",1,1,40,1,41
"559",901,"snail","protein family","ipr029795","go:0005634","nan","gsk3beta","protein","p49841","nucleus","go:0005634","positive","d","['phosphorylation']","['pmc3355968']","['we have shown that gsk3beta can phosphorylate snail at six serine residues in which two of them are responsible for snail stability while the other four are involved in its nuclear localization . ++++ first , gsk3beta phosphorylates snail at four serine residues to allow its export from the nucleus .']",1,1,40,1,41
"560",143,"beta-catenin","protein","p35222","nan","uaz:cvcl_9115","gsk3beta","protein","p49841","nan","nan","positive","i","['none']","['pmc4558782']","['the results showed that reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt flag-gsk3alpha or flag-gsk3alpha y279e , but not gsk3alpha y279f mutant restored wnt induced accumulation of beta-catenin ( xref_fig ) .']",1,1,40,1,41
"561",140,"beta-catenin","protein","p35222","nan","uaz:cvcl_9115","gsk3beta","protein","p49841","nan","nan","positive","i","['phosphorylation']","['pmc4558782']","['reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt ha-gsk3beta reduced the basal level of beta-catenin to the level comparable to wt mefs ( xref_fig , comparing lanes 1 , 5 and 7 ) , likely due to the restoration of gsk3 mediated phosphorylation of beta-catenin . ++++ the loss of functional apc results in less efficient gsk3 ( two isoforms in mammals , gsk3alpha and gsk3beta )-mediated phosphorylation of beta-catenin , leading to reduced degradation of beta-catenin , thus mimicking wnt stimulation .']",1,1,40,1,41
"562",469,"lrp6","protein","o75581","nan","nan","gsk3beta","protein","p49841","nan","nan","positive","d","['phosphorylation']","['pmc4687460']","['in presence of wnt , lrp6 is phosphorylated within the ppps/tp motifs by gsk3beta and multiple ck1 members , providing docking sites to bind axin1 and gsk3 , thereby sequestering both proteins away from the beta-catenin destruction complex .']",1,1,40,1,41
"563",878,"shc","protein","p29353","go:0016020","nan","ir","protein","p06213","other","go:0016020","positive","d","['phosphorylation']","['pmc2683723']","['first , ir binds and phosphorylates shc with very low efficacy compared with egfr ( and xref_supplementary ) , whereas in egf signaling , the shc dependent pathways contribute substantially to the grb2-sos membrane recruitment and subsequent ras activation .']",1,1,40,1,41
"564",358,"foxo1","protein","q12778","go:0005737","nan","jnk","protein family|protein complex","jnk","cytoplasm","go:0005737","positive","i","['none']","['pmc2915986']","['the overexpression of jnk also induced the nuclear localization of foxo1 , but in contrast , suppression of jnk reduced the oxidative stress induced nuclear localization of foxo1 , suggesting the involvement of the jnk pathway in foxo1 translocation .']",1,1,40,1,41
"565",944,"tcf4","protein","p15884","nan","nan","kras","protein","p01116","nan","nan","positive","i","['none']","['pmc4687460']","['oncogenic kras signaling triggers beta , catenin , and tcf4 complex activation via lrp6 phosphorylation .']",1,1,40,1,41
"566",313,"emt","protein","o75751","nan","nan","kras","protein","p01116","nan","nan","positive","i","['none']","['pmc4687460']","['oncogenic kras and activated mek1 induce emt and perturb beta-catenin localization .']",1,1,40,1,41
"567",144,"beta-catenin","protein","p35222","go:0005634","cellosaurus:cvcl_0025","kras","protein","p01116","nucleus","go:0005634","positive","i","['none']","['pmc4687460']","['oncogenic kras signalling could increase the stability of beta-catenin through its phosphorylation at serine 552 . ++++ likewise , phelps et al. 66 recently reported that kras and raf1 oncogenes promote nuclear accumulation of beta-catenin in apc deficient cells . ++++ oncogenic kras signalling promotes the wnt and beta-catenin pathway through lrp6 in colorectal cancer .']",1,1,40,1,41
"568",465,"lrp5","protein","o75197","nan","nan","kras","protein","p01116","nan","nan","positive","i","['none']","['pmc4687460']","['therefore , we can not exclude that the lrp5 protein is also targeted by oncogenic kras signaling .']",1,1,40,1,41
"569",462,"lef1","protein","q9uju2","nan","nan","kras","protein","p01116","nan","nan","positive","i","['transcription']","['pmc4687460']","['moreover , qpcr analyses demonstrated that oncogenic kras or mek1 increased the expression of axin2 and lef1 genes ( xref_fig ) , two other transcriptional targets of the beta , catenin , and tcf complex .']",1,1,40,1,41
"570",908,"sp-a","protein","p48023","nan","cellosaurus:cvcl_1561","mapk","protein family|protein complex","erk.p","nan","nan","positive","i","['transcription']","['pmc150512']","['thus , phosphorylation of p44/42 mapk may be involved in the up-regulation of sp-a gene expression , results consistent with our observation that inhibition of basal levels of p44/42 mapk phosphorylation may decrease sp-a gene expression .']",1,1,40,1,41
"571",932,"survivin","protein","q4r1j6","nan","cellosaurus:cvcl_0145","mek","protein family|protein complex","mek","nan","nan","positive","i","['none']","['pmc3730417']","['inhibition of mek or pi3k blocked the upregulation of survivin following tgf-beta1 treatment , whereas the inhibition of rho did not ( xref_fig ) .']",1,1,40,1,41
"572",514,"mmp-2","protein","p08253","go:0016020","cellosaurus:cvcl_2765","mek","protein family|protein complex","mek","other","go:0016020","positive","i","['amount']","['pmc3378628']","['most importantly inhibition of mek by either selumetinib or pd184352 did not reduce the amount of pro- and active mmp-2 .']",1,1,40,1,41
"573",566,"nanog","protein","q9h9s0","go:0001725","nan","mek","protein family|protein complex","mek","other","go:0001725","positive","i","['amount']","['pmc3537888']","['inhibition of mek decreased the level of nuclear oct4 , nanog , and stat3 ( y705 ) , further demonstrating that msc shape and actomyosin contractility regulated stat3 ( y705 ) nuclear translocation .']",1,1,40,1,41
